9.974240652971867460e-01,8.806389511588998964e-01,-8.714546146412250893e-01,-5.173341292501768551e-01,-2.368683588026993247e-01,4.541623569392578830e-01,-8.449061620823562491e-01
5.386333354991204025e-01,-2.596678730120278722e-01,-1.806925919068476938e-01,6.067763331545620309e-01,5.389285328127453312e-01,-6.370191604492969617e-01,4.351719575916863092e-01
-9.094740802322074380e-01,9.379971830489750584e-01,5.683587284485378532e-01,-3.715981375927652208e-01,8.638779262317990426e-01,-6.191945427536512669e-01,4.638797751424006965e-01
4.715949696681010495e-01,9.639534584967497377e-01,-4.731781714972178587e-01,1.623721494369624874e-01,5.789324918791173280e-01,2.918007378427511789e-01,-9.634876367563597332e-01
1.755200454493287543e-01,-2.973664125826893656e-01,-7.018484709185360826e-01,-7.941113550806855326e-01,-3.065333014918626420e-01,7.531245848043215396e-01,5.081876254484875011e-01
-4.810203474141797608e-01,-8.210432138657844936e-01,4.654512164047175937e-01,6.909804586006562666e-01,5.056352270968184071e-01,9.825536691078658874e-03,-4.604169209262294893e-01
7.219722509681972822e-01,-3.143302681808722299e-01,-1.283583597661838993e-01,9.175333217641395978e-01,-6.443841034241098997e-01,-7.489522988670799242e-01,-8.320436664823292749e-02
9.211766507024680140e-01,7.030758440363278627e-02,-3.406678791275212226e-01,7.366447875919849286e-01,6.645729929194692520e-01,8.538657550716760580e-01,2.796127553334117888e-01
-6.093577492516847327e-01,-7.242836673321621788e-02,6.472776818004122301e-02,9.559490536681061190e-01,3.361305632702085711e-01,3.027750744822761964e-01,-6.092138179176305179e-01
5.871653536504761739e-01,-3.843381757195096227e-01,8.292246408757985021e-01,-5.589477623995119382e-01,5.039002366897250146e-02,9.147719349218333962e-01,-7.059486208303389354e-01
5.127171105957535335e-01,-5.396472998370139829e-01,-7.122269804457674880e-01,1.482025354091402181e-01,-2.077435936554443141e-01,2.434789452309822633e-01,4.924143786762955610e-01
-7.126626370615278816e-01,-7.101485815149083392e-01,9.620312198386465896e-01,-2.534761117452685175e-01,-4.154542952685053026e-01,-5.550299685004475569e-02,-7.792055332321807803e-01
2.229523425288305882e-01,-7.045303197430908826e-01,4.257661682406655990e-01
1.092113690169844997e-01,9.045584653656552065e-01,5.771504329734752359e-01
-6.180308862604625419e-01,1.829108046248142105e-01,-8.845425663643315950e-01
-4.044408471503752600e-01,8.539721091260661368e-01,-1.117838507417632382e-02
1.700591295781228030e-01,-5.432963743536775025e-01,1.672864997958004030e-01
6.360134796425486181e-01,-7.019851199934433739e-01,4.348283941773600225e-01
-1.189227753418426042e-01,8.175105169005347783e-01,-9.007322382965372576e-01
