9.948694670665944040e-01,8.902665133824250177e-01,-8.671918816042230027e-01,-5.173009440658105085e-01,-2.367118427352693788e-01,4.505966659320491674e-01,-8.461013576297250482e-01
5.387276621844706570e-01,-2.540754361252802185e-01,-1.799182588382408632e-01,6.074009662892220218e-01,5.413470540515668006e-01,-6.315730128326153547e-01,4.375918543319354259e-01
-9.104728167805549166e-01,9.264047380610636040e-01,5.656821914370158133e-01,-3.744609894497460956e-01,8.729897658621248446e-01,-6.263315337076356126e-01,4.636092671929473719e-01
4.698712219187139993e-01,9.643810839953060876e-01,-4.688449565462762259e-01,1.622019445744450616e-01,5.748836901651158682e-01,2.919627447603844739e-01,-9.681760774171299655e-01
1.753563065812473176e-01,-2.998809029419857164e-01,-7.018484709185360826e-01,-7.919310178983826054e-01,-3.059887212911387988e-01,7.501957546092927753e-01,5.081876254484875011e-01
-4.831244892649645406e-01,-8.141250748204029719e-01,4.662119976619296668e-01,6.970080448698493525e-01,4.969419572868166712e-01,9.003835245291375716e-03,-4.582647776832051711e-01
7.231278771627601687e-01,-3.155247301804252613e-01,-1.278921597128434562e-01,9.262898254680380639e-01,-6.506945082159339977e-01,-7.408612127166532835e-01,-8.326295749176521044e-02
9.116092176779270195e-01,7.064871275090470193e-02,-3.378337731473453620e-01,7.338343850066009200e-01,6.646415064299213693e-01,8.588111692324499336e-01,2.809119174521418349e-01
-6.165101583570649080e-01,-7.433508890956609660e-02,6.508546540267207137e-02,9.581518631266072727e-01,3.395556848462430444e-01,3.083784994485366804e-01,-6.083794335185687130e-01
5.865679999120589905e-01,-3.845151714304194113e-01,8.269270584481581698e-01,-5.676708852419951601e-01,5.140091414041689927e-02,9.148617494747157686e-01,-7.048834218748188940e-01
5.103158309132457271e-01,-5.389352047352873321e-01,-7.122269804457674880e-01,1.490797525887204988e-01,-2.084117243649774021e-01,2.417802830596170460e-01,4.867950765612205077e-01
-7.195657663883442412e-01,-7.013896105560107896e-01,9.684341857291075550e-01,-2.513761706173521238e-01,-4.155987828339455237e-01,-5.646027854099645166e-02,-7.738670121431749926e-01
2.250737851162159242e-01,-7.018738155697131775e-01,4.209575980931196670e-01
1.085252386451406315e-01,9.045584653656552065e-01,5.832699572946636879e-01
-6.237411681309525946e-01,1.831737661546199158e-01,-8.684935069538765040e-01
-4.037248760792976343e-01,8.477032918853717458e-01,-9.596796307897651271e-03
1.705093884570735574e-01,-5.455524599402215014e-01,1.696675193757405942e-01
6.440514842822303576e-01,-7.049035484023843390e-01,4.381169766799739573e-01
-1.201780925279120199e-01,8.175105169005347783e-01,-9.000185006936315402e-01
