9.974240652971867460e-01,8.815310609710306222e-01,-8.670321177602162699e-01,-5.155459696526222269e-01,-2.368683588026993247e-01,4.541623569392578830e-01,-8.470848315604735390e-01
5.386333354991204025e-01,-2.577669728377616210e-01,-1.802068315632440743e-01,6.067763331545620309e-01,5.389285328127453312e-01,-6.370191604492969617e-01,4.351719575916863092e-01
-9.094740802322074380e-01,9.373231646943968043e-01,5.681301261425923954e-01,-3.745565717760884761e-01,8.638779262317990426e-01,-6.226269480778772181e-01,4.636092671929473719e-01
4.708120516983991810e-01,9.639534584967497377e-01,-4.731781714972178587e-01,1.623721494369624874e-01,5.789324918791173280e-01,2.910130616100191081e-01,-9.642223246606795861e-01
1.755200454493287543e-01,-2.970377885986569821e-01,-7.018484709185360826e-01,-7.941113550806855326e-01,-3.067322310840644994e-01,7.530129199387513017e-01,5.081876254484875011e-01
-4.831244892649645406e-01,-8.141250748204029719e-01,4.654512164047175937e-01,6.907666420197559054e-01,5.056352270968184071e-01,9.825536691078658874e-03,-4.590148911847767854e-01
7.219722509681972822e-01,-3.152967302357724266e-01,-1.283583597661838993e-01,9.260223337515334219e-01,-6.443841034241098997e-01,-7.489522988670799242e-01,-8.320436664823292749e-02
9.209237036443213009e-01,7.030758440363278627e-02,-3.427420486326976934e-01,7.366447875919849286e-01,6.647193921074006084e-01,8.538657550716760580e-01,2.824541768304084655e-01
-6.093577492516847327e-01,-7.242836673321621788e-02,6.472776818004122301e-02,9.559490536681061190e-01,3.361305632702085711e-01,3.049743801890639205e-01,-6.083219402626560690e-01
5.878316163061685362e-01,-3.844739599364087601e-01,8.342972048553303210e-01,-5.589477623995119382e-01,5.039002366897250146e-02,9.142719361166629088e-01,-7.084856196983314591e-01
5.106865420460617866e-01,-5.396472998370139829e-01,-7.122269804457674880e-01,1.484286880003657660e-01,-2.077435936554443141e-01,2.434789452309822633e-01,4.924143786762955610e-01
-7.126626370615278816e-01,-7.070076827824275378e-01,9.620312198386465896e-01,-2.534761117452685175e-01,-4.154542952685053026e-01,-5.577364527810611122e-02,-7.792055332321807803e-01
2.229523425288305882e-01,-7.083108654237409985e-01,4.285075920572187225e-01
1.092113690169844997e-01,9.045584653656552065e-01,5.789740661453317561e-01
-6.231629932460991395e-01,1.829108046248142105e-01,-8.803546528076355848e-01
-4.044408471503752600e-01,8.430952195292783502e-01,-1.117838507417632382e-02
1.715779616263649610e-01,-5.432963743536775025e-01,1.677598514935689233e-01
6.360134796425486181e-01,-7.019851199934433739e-01,4.348283941773600225e-01
-1.189227753418426042e-01,8.175105169005347783e-01,-9.007322382965372576e-01
