-5.240595100798071115e-01,-5.456175641517835295e-01,2.354212328935114396e-01,-3.236059430981252927e-01,6.316067410330180598e-01,3.397992426065595817e-01,-2.780306961982154657e-01
8.805804187945166506e-01,-1.335055408640517527e-01,-2.948349417089297653e-01,-7.919443388233067260e-01,3.647869254482736245e-01,-8.173831735061702908e-01,-6.746910397222181111e-01
-3.050763825476828228e-01,-7.262143875197519804e-01,2.814620497705326296e-01,9.477860391543491136e-01,-4.218404819569134823e-01,-4.493173009264457285e-01,-3.911139583199800263e-01
6.160588626209481666e-02,-7.444090333590406595e-03,-9.264709422427742647e-01,-7.396274051330808952e-01,5.209604004289292156e-02,-1.781483529545841438e-01,-2.900703418822330737e-01
-6.319599358155909563e-01,-8.091705192398848112e-01,4.572106359847951662e-01,8.025896938191716679e-01,-4.347219413243188502e-01,8.529599153416835833e-01,3.201924024256370682e-01
-1.454429570590016207e-01,-9.813555545172296668e-01,7.275817857812102996e-02,-9.525888560001082306e-01,2.456814229534287630e-01,7.944406561798587063e-01,-4.348848105584309787e-01
-6.021384729923507928e-01,4.575009725529247118e-01,9.670993509731733440e-01,5.273436411680436642e-01,-6.246965066820183710e-01,6.407662743305393427e-01,7.103719068552512006e-01
7.869640493212763932e-01,-8.342533407280028346e-01,-9.156552616577957604e-01,5.648939356479480978e-01,5.563162091020023015e-01,4.375397859667398692e-01,7.210366769752905025e-01
-9.425714092296202384e-01,-7.397512258713839772e-02,-7.009159608109756245e-01,-3.163072799631647669e-01,-4.197355826195571862e-03,4.593757066452255344e-01,4.822777023417890163e-01
3.423695982579487151e-01,9.353520681187390551e-01,1.790091459483399705e-01,9.753855723294271307e-01,9.651010999302165327e-01,-4.285616017695776381e-01,-5.373053505738660807e-01
7.248959263070472447e-01,4.536187478317422334e-02,-6.077501893918556553e-01,1.206998844476606519e-01,8.369867212454800143e-01,-2.069710672346995461e-01,-2.026390598203724469e-01
-4.200813692045253234e-01,-8.172163043998863508e-01,2.293051634998847788e-01,-2.351179418263636967e-01,3.357212905075234732e-01,-8.549386551545234969e-01,9.129105895933509185e-01
1.475928516251508449e-01,5.978410933643696357e-01,8.170264201859375186e-01
-5.939611261585737711e-01,-2.980913175092272382e-01,-7.560424878919880243e-01
4.903354919805433809e-01,-7.259877169893471649e-01,4.578926559123427387e-01
-4.048816545112530196e-01,-6.860624243246953302e-01,8.644895275787529698e-01
-2.563937928990807080e-01,3.824344950065864390e-01,-9.292105721185772715e-02
-5.527219985977225303e-01,-8.207589946667119829e-01,4.494792529136801829e-01
-1.467855144803041911e-01,-1.712013377098430822e-01,-2.875030155574799795e-01
